Step,AgentID,State,Health,Row,Col,Age,Risk,Strategy,FamilyID,EscapeStep,CellsTraversed,HazardCellsCrossed,StepsInSmoke,StepsInFire,CommsReceived,RescueCompleted,ExitChosen_r,ExitChosen_c
8,7,evacuating,100,14,15,69,0.6825708707529461,safest_exit,,-1,3,0,0,0,7,False,14,18
8,21,evacuating,100,7,14,75,0.7917203152241724,least_crowded_exit,3.0,-1,3,0,0,0,7,False,1,18
8,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
8,22,evacuating,100,13,16,42,0.14690831997774315,safest_exit,,-1,5,0,0,0,9,False,14,18
8,28,evacuating,100,3,15,63,0.5446146587244945,nearest_exit,,-1,4,0,0,0,8,False,1,18
8,24,evacuating,100,12,16,68,0.31216244653772157,nearest_exit,5.0,-1,3,0,0,0,8,True,14,18
8,23,aware,94,7,2,42,0.10172430268114115,safest_exit,1.0,-1,5,2,5,0,5,False,14,1
8,14,evacuating,100,12,11,53,0.7890792838094645,safest_exit,,-1,4,0,0,0,4,False,14,18
8,26,rescuing,100,1,8,79,0.43840598879213033,nearest_exit,3.0,-1,4,0,0,0,3,False,1,18
8,18,aware,100,8,3,72,0.8410935864065021,least_crowded_exit,1.0,-1,6,0,0,0,7,True,14,1
8,29,evacuating,98,11,1,30,0.4893371293234636,nearest_exit,,-1,6,1,2,0,4,False,14,1
8,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
8,9,evacuating,100,3,9,52,0.25327205771332323,least_crowded_exit,0.0,-1,1,0,0,0,5,True,14,1
8,16,evacuating,100,1,10,71,0.8994259747301813,nearest_exit,4.0,-1,3,0,0,0,5,False,1,18
8,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
8,8,evacuating,100,11,18,33,0.7893380290822328,nearest_exit,,-1,6,0,0,0,7,False,14,18
8,10,evacuating,100,1,9,45,0.45889083826650556,nearest_exit,2.0,-1,5,0,0,0,4,False,1,18
8,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
8,11,evacuating,100,12,4,47,0.24679042862978662,safest_exit,,-1,5,0,0,0,6,False,14,1
8,27,rescuing,100,5,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,5,0,0,0,8,False,14,1
8,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
8,5,evacuating,100,8,9,59,0.6227643906126332,least_crowded_exit,5.0,-1,5,0,0,0,7,True,14,1
8,20,evacuating,100,9,1,31,0.4885129003605748,least_crowded_exit,,-1,6,0,0,0,3,False,14,1
8,15,rescuing,100,1,14,59,0.1783269825612803,safest_exit,4.0,-1,7,0,0,0,7,False,14,18
8,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
8,17,rescuing,100,2,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,3,0,0,0,3,False,14,1
8,13,evacuating,100,1,17,69,0.1603079106994315,least_crowded_exit,,-1,3,0,0,0,6,False,1,18
8,25,rescuing,100,7,12,36,0.7281034854352972,safest_exit,3.0,-1,7,0,0,0,5,False,14,1
8,3,evacuating,100,2,11,73,0.42888182083979043,nearest_exit,,-1,3,0,0,0,4,False,1,18
9,17,rescuing,100,2,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,3,0,0,0,3,False,14,1
9,29,evacuating,98,12,1,30,0.4893371293234636,nearest_exit,,-1,7,1,2,0,4,False,14,1
9,26,rescuing,100,1,8,79,0.43840598879213033,nearest_exit,3.0,-1,4,0,0,0,3,False,1,18
9,11,evacuating,100,12,4,47,0.24679042862978662,safest_exit,,-1,5,0,0,0,6,False,14,1
9,20,evacuating,100,10,1,31,0.4885129003605748,least_crowded_exit,,-1,7,0,0,0,3,False,14,1
9,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
9,24,evacuating,100,12,16,68,0.31216244653772157,nearest_exit,5.0,-1,3,0,0,0,8,True,14,18
9,10,evacuating,100,1,9,45,0.45889083826650556,nearest_exit,2.0,-1,5,0,0,0,4,False,1,18
9,18,evacuating,100,8,3,72,0.8410935864065021,least_crowded_exit,1.0,-1,6,0,0,0,7,True,14,1
9,21,evacuating,100,7,14,75,0.7917203152241724,least_crowded_exit,3.0,-1,3,0,0,0,7,False,1,18
9,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
9,7,evacuating,100,14,16,69,0.6825708707529461,safest_exit,,-1,4,0,0,0,7,False,14,18
9,25,rescuing,100,7,13,36,0.7281034854352972,safest_exit,3.0,-1,8,0,0,0,5,False,14,1
9,14,evacuating,100,12,12,53,0.7890792838094645,safest_exit,,-1,5,0,0,0,4,False,14,18
9,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
9,16,evacuating,100,1,11,71,0.8994259747301813,nearest_exit,4.0,-1,4,0,0,0,5,False,1,18
9,8,evacuating,100,11,18,33,0.7893380290822328,nearest_exit,,-1,6,0,0,0,7,False,14,18
9,28,evacuating,100,3,15,63,0.5446146587244945,nearest_exit,,-1,4,0,0,0,8,False,1,18
9,15,rescuing,100,1,13,59,0.1783269825612803,safest_exit,4.0,-1,8,0,0,0,7,False,14,18
9,9,evacuating,100,3,10,52,0.25327205771332323,least_crowded_exit,0.0,-1,2,0,0,0,5,True,1,18
9,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
9,1,rescuing,100,2,10,60,0.1754606371935058,safest_exit,1.0,-1,3,0,0,0,5,False,1,18
9,27,rescuing,100,4,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,6,0,0,0,8,False,14,1
9,22,evacuating,100,13,17,42,0.14690831997774315,safest_exit,,-1,6,0,0,0,9,False,14,18
9,23,evacuating,94,7,1,42,0.10172430268114115,safest_exit,1.0,-1,6,2,5,0,5,False,14,1
9,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
9,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
9,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
9,3,evacuating,100,2,12,73,0.42888182083979043,nearest_exit,,-1,4,0,0,0,4,False,1,18
9,5,evacuating,98,8,9,59,0.6227643906126332,least_crowded_exit,5.0,-1,5,0,1,0,7,True,14,1
10,27,rescuing,100,4,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,6,0,0,0,9,False,14,1
10,17,rescuing,100,2,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,3,0,0,0,4,False,14,1
10,9,evacuating,100,3,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,3,0,0,0,5,True,1,18
10,25,aware,100,7,13,36,0.7281034854352972,safest_exit,3.0,-1,8,0,0,0,6,True,14,1
10,21,evacuating,100,7,15,75,0.7917203152241724,least_crowded_exit,3.0,-1,4,0,0,0,8,False,14,18
10,24,evacuating,100,12,17,68,0.31216244653772157,nearest_exit,5.0,-1,4,0,0,0,9,True,14,18
10,15,rescuing,100,1,12,59,0.1783269825612803,safest_exit,4.0,-1,9,0,0,0,9,False,14,18
10,29,evacuating,98,13,1,30,0.4893371293234636,nearest_exit,,-1,8,1,2,0,5,False,14,1
10,28,evacuating,100,2,15,63,0.5446146587244945,nearest_exit,,-1,5,0,0,0,9,False,1,18
10,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
10,5,evacuating,96,8,8,59,0.6227643906126332,least_crowded_exit,5.0,-1,6,0,2,0,7,True,14,1
10,14,evacuating,100,12,13,53,0.7890792838094645,safest_exit,,-1,6,0,0,0,5,False,14,18
10,11,evacuating,100,12,3,47,0.24679042862978662,safest_exit,,-1,6,0,0,0,7,False,14,1
10,20,evacuating,100,10,1,31,0.4885129003605748,least_crowded_exit,,-1,7,0,0,0,4,False,14,1
10,7,evacuating,100,14,16,69,0.6825708707529461,safest_exit,,-1,4,0,0,0,8,False,14,18
10,26,rescuing,100,1,8,79,0.43840598879213033,nearest_exit,3.0,-1,4,0,0,0,5,False,1,18
10,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
10,1,rescuing,100,2,10,60,0.1754606371935058,safest_exit,1.0,-1,3,0,0,0,6,False,1,18
10,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
10,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
10,8,evacuating,100,12,18,33,0.7893380290822328,nearest_exit,,-1,7,0,0,0,8,False,14,18
10,23,evacuating,94,8,1,42,0.10172430268114115,safest_exit,1.0,-1,7,2,5,0,6,False,14,1
10,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
10,10,evacuating,100,1,9,45,0.45889083826650556,nearest_exit,2.0,-1,5,0,0,0,6,False,1,18
10,18,evacuating,100,8,2,72,0.8410935864065021,least_crowded_exit,1.0,-1,7,0,0,0,8,True,14,1
10,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
10,16,evacuating,100,1,11,71,0.8994259747301813,nearest_exit,4.0,-1,4,0,0,0,7,False,1,18
10,22,evacuating,100,13,18,42,0.14690831997774315,safest_exit,,-1,7,0,0,0,10,False,14,18
10,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
10,3,evacuating,100,2,12,73,0.42888182083979043,nearest_exit,,-1,4,0,0,0,5,False,1,18
11,14,evacuating,100,12,13,53,0.7890792838094645,safest_exit,,-1,6,0,0,0,5,False,14,18
11,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
11,26,rescuing,100,1,8,79,0.43840598879213033,nearest_exit,3.0,-1,4,0,0,0,5,False,1,18
11,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
11,22,evacuating,100,13,18,42,0.14690831997774315,safest_exit,,-1,7,0,0,0,10,False,14,18
11,8,evacuating,100,11,18,33,0.7893380290822328,nearest_exit,,-1,8,0,0,0,8,False,14,18
11,3,evacuating,100,2,13,73,0.42888182083979043,nearest_exit,,-1,5,0,0,0,5,False,1,18
11,25,evacuating,100,7,13,36,0.7281034854352972,safest_exit,3.0,-1,8,0,0,0,6,True,1,18
11,28,evacuating,100,1,15,63,0.5446146587244945,nearest_exit,,-1,6,0,0,0,9,False,1,18
11,18,evacuating,100,8,2,72,0.8410935864065021,least_crowded_exit,1.0,-1,7,0,0,0,9,True,14,1
11,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
11,21,evacuating,100,7,15,75,0.7917203152241724,least_crowded_exit,3.0,-1,4,0,0,0,8,False,14,18
11,24,evacuating,100,12,17,68,0.31216244653772157,nearest_exit,5.0,-1,4,0,0,0,9,True,14,18
11,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
11,29,evacuating,98,13,1,30,0.4893371293234636,nearest_exit,,-1,8,1,2,0,6,False,14,1
11,10,evacuating,100,1,10,45,0.45889083826650556,nearest_exit,2.0,-1,6,0,0,0,6,False,1,18
11,27,rescuing,100,3,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,7,0,0,0,9,False,14,1
11,11,evacuating,100,12,2,47,0.24679042862978662,safest_exit,,-1,7,0,0,0,7,False,14,1
11,23,evacuating,94,8,1,42,0.10172430268114115,safest_exit,1.0,-1,7,2,5,0,7,False,14,1
11,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
11,17,rescuing,100,2,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,3,0,0,0,4,False,14,1
11,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
11,7,evacuating,100,14,17,69,0.6825708707529461,safest_exit,,-1,5,0,0,0,8,False,14,18
11,1,rescuing,100,2,10,60,0.1754606371935058,safest_exit,1.0,-1,3,0,0,0,6,False,1,18
11,5,evacuating,46,9,8,59,0.6227643906126332,least_crowded_exit,5.0,-1,7,0,2,1,7,True,1,18
11,16,aware,100,2,11,71,0.8994259747301813,nearest_exit,4.0,-1,5,0,0,0,7,False,1,18
11,20,evacuating,100,11,1,31,0.4885129003605748,least_crowded_exit,,-1,8,0,0,0,5,False,14,1
11,9,evacuating,100,3,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,3,0,0,0,5,True,1,18
11,15,aware,100,1,12,59,0.1783269825612803,safest_exit,4.0,-1,9,0,0,0,9,True,14,18
11,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
12,28,evacuating,100,1,15,63,0.5446146587244945,nearest_exit,,-1,6,0,0,0,12,False,1,18
12,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
12,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
12,27,rescuing,100,2,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,8,0,0,0,12,False,14,1
12,20,evacuating,100,12,1,31,0.4885129003605748,least_crowded_exit,,-1,9,0,0,0,7,False,14,1
12,18,evacuating,100,9,2,72,0.8410935864065021,least_crowded_exit,1.0,-1,8,0,0,0,10,True,14,1
12,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
12,17,rescuing,100,2,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,3,0,0,0,7,False,14,1
12,10,evacuating,100,1,11,45,0.45889083826650556,nearest_exit,2.0,-1,7,0,0,0,10,False,1,18
12,21,evacuating,100,7,16,75,0.7917203152241724,least_crowded_exit,3.0,-1,5,0,0,0,11,False,14,18
12,25,evacuating,100,6,13,36,0.7281034854352972,safest_exit,3.0,-1,9,0,0,0,8,True,1,18
12,26,rescuing,100,1,9,79,0.43840598879213033,nearest_exit,3.0,-1,5,0,0,0,8,False,1,18
12,3,evacuating,100,2,13,73,0.42888182083979043,nearest_exit,,-1,5,0,0,0,8,False,1,18
12,15,evacuating,100,1,12,59,0.1783269825612803,safest_exit,4.0,-1,9,0,0,0,13,True,1,18
12,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
12,23,evacuating,94,9,1,42,0.10172430268114115,safest_exit,1.0,-1,8,2,5,0,9,False,14,1
12,5,evacuating,46,9,8,59,0.6227643906126332,least_crowded_exit,5.0,-1,7,0,2,1,8,True,1,18
12,14,evacuating,100,12,14,53,0.7890792838094645,safest_exit,,-1,7,0,0,0,7,False,14,18
12,11,evacuating,100,13,2,47,0.24679042862978662,safest_exit,,-1,8,0,0,0,7,False,14,1
12,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
12,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
12,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
12,8,evacuating,100,13,18,33,0.7893380290822328,nearest_exit,,-1,9,0,0,0,10,False,14,18
12,1,rescuing,100,2,10,60,0.1754606371935058,safest_exit,1.0,-1,3,0,0,0,9,False,1,18
12,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
12,16,evacuating,100,2,11,71,0.8994259747301813,nearest_exit,4.0,-1,5,0,0,0,11,False,1,18
12,9,evacuating,100,4,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,4,0,0,0,6,True,1,18
12,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
12,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
12,24,evacuating,100,12,18,68,0.31216244653772157,nearest_exit,5.0,-1,5,0,0,0,11,True,14,18
13,18,evacuating,100,9,2,72,0.8410935864065021,least_crowded_exit,1.0,-1,8,0,0,0,10,True,14,1
13,20,evacuating,100,13,1,31,0.4885129003605748,least_crowded_exit,,-1,10,0,0,0,7,False,14,1
13,5,evacuating,46,9,7,59,0.6227643906126332,least_crowded_exit,5.0,-1,8,0,2,1,8,True,14,1
13,1,rescuing,100,2,10,60,0.1754606371935058,safest_exit,1.0,-1,3,0,0,0,9,False,1,18
13,21,evacuating,100,7,17,75,0.7917203152241724,least_crowded_exit,3.0,-1,6,0,0,0,11,False,14,18
13,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
13,11,evacuating,100,13,2,47,0.24679042862978662,safest_exit,,-1,8,0,0,0,7,False,14,1
13,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
13,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
13,16,evacuating,100,2,12,71,0.8994259747301813,nearest_exit,4.0,-1,6,0,0,0,11,False,1,18
13,27,rescuing,100,2,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,8,0,0,0,12,False,14,1
13,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
13,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
13,25,evacuating,100,6,14,36,0.7281034854352972,safest_exit,3.0,-1,10,0,0,0,8,True,1,18
13,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
13,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
13,17,rescuing,100,2,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,3,0,0,0,7,False,14,1
13,26,rescuing,100,1,10,79,0.43840598879213033,nearest_exit,3.0,-1,6,0,0,0,8,False,1,18
13,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
13,14,evacuating,100,12,15,53,0.7890792838094645,safest_exit,,-1,8,0,0,0,7,False,14,18
13,28,evacuating,100,1,16,63,0.5446146587244945,nearest_exit,,-1,7,0,0,0,12,False,1,18
13,23,evacuating,94,10,1,42,0.10172430268114115,safest_exit,1.0,-1,9,2,5,0,9,False,14,1
13,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
13,9,evacuating,98,3,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,5,0,1,0,6,True,1,18
13,15,evacuating,100,1,13,59,0.1783269825612803,safest_exit,4.0,-1,10,0,0,0,13,True,1,18
13,24,evacuating,100,13,18,68,0.31216244653772157,nearest_exit,5.0,-1,6,0,0,0,12,True,14,18
13,10,evacuating,100,1,12,45,0.45889083826650556,nearest_exit,2.0,-1,8,0,0,0,10,False,1,18
13,3,evacuating,100,2,14,73,0.42888182083979043,nearest_exit,,-1,6,0,0,0,8,False,1,18
13,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
13,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
14,3,evacuating,100,2,14,73,0.42888182083979043,nearest_exit,,-1,6,0,0,0,9,False,1,18
14,27,rescuing,100,1,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,9,0,0,0,14,False,14,1
14,5,evacuating,46,10,7,59,0.6227643906126332,least_crowded_exit,5.0,-1,9,0,2,1,9,True,14,1
14,26,rescuing,100,1,11,79,0.43840598879213033,nearest_exit,3.0,-1,7,0,0,0,10,False,1,18
14,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
14,28,evacuating,100,1,16,63,0.5446146587244945,nearest_exit,,-1,7,0,0,0,14,False,1,18
14,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
14,21,evacuating,100,7,17,75,0.7917203152241724,least_crowded_exit,3.0,-1,6,0,0,0,13,False,14,18
14,25,evacuating,100,6,15,36,0.7281034854352972,safest_exit,3.0,-1,11,0,0,0,8,True,1,18
14,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
14,17,rescuing,100,1,9,23,0.11180628519652043,least_crowded_exit,2.0,-1,4,0,0,0,8,False,14,1
14,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
14,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
14,24,evacuating,100,13,18,68,0.31216244653772157,nearest_exit,5.0,-1,6,0,0,0,13,True,14,18
14,11,evacuating,100,12,1,47,0.24679042862978662,safest_exit,,-1,9,0,0,0,9,False,14,1
14,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
14,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
14,18,evacuating,100,8,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,9,0,0,0,11,True,14,1
14,23,evacuating,94,11,1,42,0.10172430268114115,safest_exit,1.0,-1,10,2,5,0,10,False,14,1
14,16,evacuating,100,2,13,71,0.8994259747301813,nearest_exit,4.0,-1,7,0,0,0,12,False,1,18
14,10,evacuating,100,1,12,45,0.45889083826650556,nearest_exit,2.0,-1,8,0,0,0,12,False,1,18
14,1,rescuing,100,2,9,60,0.1754606371935058,safest_exit,1.0,-1,4,0,0,0,10,False,1,18
14,9,evacuating,98,2,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,6,0,1,0,6,True,1,18
14,14,evacuating,100,12,16,53,0.7890792838094645,safest_exit,,-1,9,0,0,0,8,False,14,18
14,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
14,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
14,15,evacuating,100,1,14,59,0.1783269825612803,safest_exit,4.0,-1,11,0,0,0,15,True,1,18
14,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
14,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
14,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
15,9,evacuating,98,2,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,6,0,1,0,6,True,1,18
15,25,evacuating,100,5,15,36,0.7281034854352972,safest_exit,3.0,-1,12,0,0,0,8,True,1,18
15,27,rescuing,100,1,14,68,0.6844042539323728,least_crowded_exit,2.0,-1,10,0,0,0,14,False,14,1
15,28,evacuating,100,1,17,63,0.5446146587244945,nearest_exit,,-1,8,0,0,0,14,False,1,18
15,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
15,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
15,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
15,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
15,11,evacuating,100,13,1,47,0.24679042862978662,safest_exit,,-1,10,0,0,0,9,False,14,1
15,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
15,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
15,23,evacuating,94,12,1,42,0.10172430268114115,safest_exit,1.0,-1,11,2,5,0,10,False,14,1
15,21,evacuating,100,7,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,7,0,0,0,13,False,14,18
15,14,evacuating,100,12,16,53,0.7890792838094645,safest_exit,,-1,9,0,0,0,9,False,14,18
15,15,evacuating,100,1,15,59,0.1783269825612803,safest_exit,4.0,-1,11,0,0,0,15,True,1,18
15,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
15,16,evacuating,100,2,13,71,0.8994259747301813,nearest_exit,4.0,-1,7,0,0,0,12,False,1,18
15,26,rescuing,100,1,11,79,0.43840598879213033,nearest_exit,3.0,-1,7,0,0,0,10,False,1,18
15,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
15,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
15,3,evacuating,100,2,15,73,0.42888182083979043,nearest_exit,,-1,7,0,0,0,9,False,1,18
15,17,rescuing,100,1,10,23,0.11180628519652043,least_crowded_exit,2.0,-1,5,0,0,0,8,False,14,1
15,10,evacuating,100,1,13,45,0.45889083826650556,nearest_exit,2.0,-1,9,0,0,0,12,False,1,18
15,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
15,5,evacuating,46,10,7,59,0.6227643906126332,least_crowded_exit,5.0,-1,9,0,2,1,9,True,14,1
15,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
15,1,rescuing,100,2,8,60,0.1754606371935058,safest_exit,1.0,-1,5,0,0,0,10,False,1,18
15,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
15,18,evacuating,100,8,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,9,0,0,0,11,True,14,1
15,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
16,25,evacuating,100,4,15,36,0.7281034854352972,safest_exit,3.0,-1,13,0,0,0,8,True,1,18
16,26,rescuing,100,1,12,79,0.43840598879213033,nearest_exit,3.0,-1,8,0,0,0,10,False,1,18
16,23,evacuating,94,12,1,42,0.10172430268114115,safest_exit,1.0,-1,11,2,5,0,10,False,14,1
16,16,evacuating,100,1,11,71,0.8994259747301813,nearest_exit,4.0,-1,8,0,0,0,12,False,1,18
16,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
16,5,evacuating,46,11,7,59,0.6227643906126332,least_crowded_exit,5.0,-1,10,0,2,1,9,True,14,1
16,3,evacuating,100,2,15,73,0.42888182083979043,nearest_exit,,-1,7,0,0,0,9,False,1,18
16,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
16,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
16,17,rescuing,100,1,10,23,0.11180628519652043,least_crowded_exit,2.0,-1,5,0,0,0,8,False,14,1
16,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
16,10,aware,100,2,13,45,0.45889083826650556,nearest_exit,2.0,-1,10,0,0,0,12,False,1,18
16,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
16,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
16,14,evacuating,100,12,17,53,0.7890792838094645,safest_exit,,-1,10,0,0,0,9,False,14,18
16,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
