RunId,iteration,Step,cfg,Escaped,Dead,Alive,FireCells,SmokeCells,MeanHealth,EvacuationRate,Panicking,Rescuing,MeanPanicLevel,AgentID,State,Health,Row,Col,Age,Risk,Strategy,FamilyID,EscapeStep,CellsTraversed,HazardCellsCrossed,StepsInSmoke,StepsInFire,CommsReceived,RescueCompleted,ExitChosen_r,ExitChosen_c
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,11,escaped,100,0,13,63,0.12489771317783536,least_crowded_exit,,64,36,0,0,0,0,False,0,13
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,4,escaped,100,66,0,32,0.8419202765212831,safest_exit,1.0,71,62,0,0,0,0,False,66,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,15,escaped,100,63,0,21,0.5333746048326556,least_crowded_exit,,54,50,0,0,0,0,False,63,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,0,evacuating,100,63,1,79,0.5703163973307935,safest_exit,2.0,-1,56,0,0,0,0,False,63,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,18,escaped,100,26,39,40,0.36526482783358183,least_crowded_exit,,35,28,0,0,0,2,False,26,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,20,escaped,100,24,39,22,0.73252537702223,nearest_exit,4.0,51,49,0,0,0,0,False,24,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,10,escaped,100,66,0,66,0.869708979925988,nearest_exit,0.0,53,32,0,0,0,0,False,66,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,14,escaped,100,0,16,30,0.7424640037844049,least_crowded_exit,7.0,61,55,0,0,0,0,True,0,16
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,28,escaped,100,26,39,40,0.8782664888774492,nearest_exit,3.0,12,9,0,0,0,3,False,26,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,7,escaped,100,0,15,51,0.15063865754138633,least_crowded_exit,,31,22,0,0,0,0,False,0,15
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,6,escaped,100,63,0,55,0.35242894069519914,safest_exit,,94,65,0,0,0,0,False,63,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,19,escaped,100,27,39,53,0.17945815094384987,safest_exit,,66,47,0,0,0,11,False,27,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,26,escaped,100,0,16,56,0.41922612906339896,nearest_exit,0.0,40,27,0,0,0,0,False,0,16
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,25,dead,0,34,31,60,0.24175281938126203,least_crowded_exit,7.0,-1,61,1,1,2,1,False,25,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,23,escaped,100,27,39,32,0.7725093113297063,safest_exit,5.0,23,20,0,0,0,6,False,27,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,27,escaped,100,0,13,28,0.45118746369132967,least_crowded_exit,6.0,53,47,0,0,0,0,False,0,13
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,29,escaped,100,0,13,30,0.53782201917333,safest_exit,,65,58,0,0,0,0,False,0,13
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,24,escaped,100,66,0,63,0.5462315311213629,nearest_exit,3.0,32,20,0,0,0,0,False,66,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,5,escaped,100,27,39,23,0.3111057635282822,nearest_exit,,14,13,0,0,0,5,False,27,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,3,escaped,100,63,0,42,0.27562281121443133,nearest_exit,,71,57,0,0,0,0,False,63,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,13,escaped,100,0,16,36,0.19234362449539352,safest_exit,,37,30,0,0,0,0,False,0,16
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,16,escaped,100,0,16,28,0.5417886138794049,nearest_exit,7.0,44,40,0,0,0,0,False,0,16
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,12,escaped,100,66,0,35,0.1254323400814565,nearest_exit,6.0,41,34,0,0,0,0,False,66,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,21,escaped,100,27,39,22,0.1833525033038912,safest_exit,2.0,12,11,0,0,0,4,False,27,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,1,escaped,100,25,39,34,0.22270359078497792,safest_exit,5.0,8,6,0,0,0,1,False,25,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,8,escaped,100,27,39,64,0.3555497609706605,nearest_exit,1.0,42,26,0,0,0,2,False,27,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,17,escaped,100,27,39,58,0.7556015731212693,safest_exit,2.0,39,29,0,0,0,0,True,27,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,9,escaped,100,63,0,56,0.1932783748760768,least_crowded_exit,4.0,57,37,0,0,0,0,False,63,0
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,22,escaped,100,24,39,49,0.5689602740303376,least_crowded_exit,5.0,10,7,0,0,0,2,False,24,39
0,0,114,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=0, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",28,1,1,518,60,100.0,0.9333333333333333,0,0,0.0,2,escaped,100,0,16,74,0.4577223496345112,least_crowded_exit,3.0,58,30,0,0,0,0,False,0,16
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,18,escaped,100,27,39,79,0.3527125739815822,nearest_exit,7.0,3,1,0,0,0,0,False,27,39
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,7,escaped,100,65,0,20,0.29891171290034513,least_crowded_exit,,168,165,0,0,0,0,False,65,0
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,4,escaped,100,63,0,23,0.6826901859994836,nearest_exit,6.0,198,190,0,0,0,0,False,63,0
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,11,dead,-22,22,18,45,0.40922675782071694,least_crowded_exit,0.0,-1,73,10,20,3,14,False,0,13
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,1,escaped,100,63,0,55,0.37545861040539286,safest_exit,6.0,195,136,0,0,0,0,False,63,0
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,8,escaped,100,0,16,38,0.7119706344294473,least_crowded_exit,,112,93,0,0,0,2,False,0,13
1,0,217,"SimulationConfig(layout_path='room_layouts/supermarket3.txt', num_agents=30, num_communicative=30, seed=1, max_steps=2000, agent=AgentConfig(health=100, risk_range=(0.1, 0.9), perception_range=5, communication_range=5, strategies={'nearest_exit': 10, 'safest_exit': 10, 'least_crowded_exit': 10}), family=FamilyConfig(num_families=8, min_size=2, max_size=3, rescue_timeout=30), fire=FireConfig(fire_spread_prob=0.6, smoke_spread_prob=0.3, fire_interval=5, smoke_interval=4, smoke_damage=2, fire_damage=50), age_min=18, age_max=80, speed_young=1.0, speed_old=0.5)",23,6,1,1159,42,100.0,0.7666666666666667,0,0,0.0,19,escaped,100,63,0,26,0.11368829828672791,safest_exit,,173,159,0,0,0,0,False,63,0
